latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
65.56434,22.21415,308.5,0.32,0.55,2018-10-19,0248,N,nominal,1.0NRT,276.5,2.6,N
64.66241,21.27846,313.9,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,276.6,1.1,N
58.38608,13.82938,295.7,0.42,0.61,2018-10-19,0248,N,nominal,1.0NRT,275.9,0.9,N
58.38306,13.82773,301.2,0.42,0.61,2018-10-19,0248,N,nominal,1.0NRT,276,0.6,N
58.36095,12.37675,311.6,0.38,0.59,2018-10-19,0248,N,nominal,1.0NRT,270.6,2.3,N
58.35901,12.38234,303.2,0.38,0.59,2018-10-19,0248,N,nominal,1.0NRT,269.4,1.6,N
53.0932,14.23207,296.6,0.71,0.75,2018-10-19,0248,N,nominal,1.0NRT,278,1.5,N
53.09169,14.23787,296.1,0.71,0.75,2018-10-19,0248,N,nominal,1.0NRT,278.7,1,N
57.0296,1.952,343,0.4,0.44,2018-10-19,0248,N,nominal,1.0NRT,283.6,12.9,N
57.02806,1.95812,301.2,0.4,0.44,2018-10-19,0248,N,nominal,1.0NRT,279.7,4.4,N
55.47308,5.10915,298.2,0.57,0.52,2018-10-19,0248,N,nominal,1.0NRT,282.4,1,N
53.1307,8.67797,300.6,0.46,0.63,2018-10-19,0248,N,nominal,1.0NRT,277.1,2,N
52.20905,8.04621,295.4,0.47,0.64,2018-10-19,0248,N,nominal,1.0NRT,278.4,0.8,N
52.49539,4.61606,298.6,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,278.6,0.8,N
52.49212,4.60753,322.4,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,278.5,2.3,N
52.49068,4.6122,328.4,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,282.1,2.3,N
52.48416,4.59507,316.7,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,280.5,1.9,N
52.48087,4.58661,309.7,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,280.1,1.9,N
52.47801,4.59588,299.1,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,281.2,1.4,N
52.47365,4.61,319.8,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,281.3,1.7,N
52.49038,4.61177,330.7,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,280.9,3.3,N
52.49179,4.60707,313,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,278.4,2.8,N
52.48523,4.58991,305.9,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,279.5,1.4,N
52.48382,4.59456,310.5,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,280,0.9,N
52.4734,4.60956,323,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,281.4,1.7,N
52.48051,4.58606,304.2,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,279.5,1.4,N
52.47911,4.5907,298.3,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,280.7,0.9,N
52.4777,4.59537,297.4,0.34,0.56,2018-10-19,0248,N,nominal,1.0NRT,281.3,0.9,N
53.63612,-0.24247,296.9,0.42,0.45,2018-10-19,0248,N,nominal,1.0NRT,280,1.5,N
53.63223,-0.24524,314,0.42,0.45,2018-10-19,0248,N,nominal,1.0NRT,283.4,1.5,N
51.49374,6.73742,300.7,0.45,0.63,2018-10-19,0248,N,nominal,1.0NRT,279.4,1.4,N
51.48016,6.71817,300.3,0.45,0.63,2018-10-19,0248,N,nominal,1.0NRT,277.2,0.4,N
53.56937,-0.60191,319.6,0.41,0.45,2018-10-19,0248,N,nominal,1.0NRT,277.9,2.4,N
53.56793,-0.59613,314.9,0.41,0.45,2018-10-19,0248,N,nominal,1.0NRT,279.5,1.3,N
53.56406,-0.59876,305.7,0.41,0.45,2018-10-19,0248,N,nominal,1.0NRT,276.8,0.8,N
53.56772,-0.60475,316.8,0.41,0.45,2018-10-19,0248,N,nominal,1.0NRT,277.1,2,N
53.5663,-0.5989,314.5,0.41,0.45,2018-10-19,0248,N,nominal,1.0NRT,279.5,2,N
50.82001,7.01386,297.3,0.48,0.65,2018-10-19,0248,N,nominal,1.0NRT,280.4,2,N
50.81786,7.02016,295.5,0.48,0.65,2018-10-19,0248,N,nominal,1.0NRT,280.7,1.6,N
48.77606,10.69764,297,0.79,0.78,2018-10-19,0248,N,nominal,1.0NRT,279.2,1.2,N
49.35519,6.74876,309.1,0.53,0.67,2018-10-19,0248,N,nominal,1.0NRT,281.9,2.1,N
50.34012,3.4956,295.7,0.37,0.58,2018-10-19,0248,N,nominal,1.0NRT,282.1,0.9,N
50.33643,3.49505,306.8,0.37,0.58,2018-10-19,0248,N,nominal,1.0NRT,281.2,0.9,N
49.52267,5.90653,345.7,0.49,0.65,2018-10-19,0248,N,nominal,1.0NRT,278.9,4.4,N
49.52472,5.90043,312.9,0.49,0.65,2018-10-19,0248,N,nominal,1.0NRT,280,4.4,N
49.3158,6.14782,297.8,0.51,0.66,2018-10-19,0248,N,nominal,1.0NRT,280.4,0.6,N
51.39577,-3.39613,295.8,0.56,0.43,2018-10-19,0248,N,nominal,1.0NRT,278,1.2,N
49.47786,0.53261,297.7,0.59,0.53,2018-10-19,0248,N,nominal,1.0NRT,281.5,1.6,N
49.47523,0.53345,298.3,0.6,0.53,2018-10-19,0248,N,nominal,1.0NRT,282.2,2.1,N
46.81836,33.27716,349.5,0.62,0.72,2018-10-19,0918,N,nominal,1.0NRT,291.8,7,D
46.81531,33.27803,349.6,0.62,0.72,2018-10-19,0918,N,nominal,1.0NRT,291.7,12.1,D
48.08567,34.89326,350.2,0.49,0.65,2018-10-19,0918,N,nominal,1.0NRT,295.3,4.4,D
48.08728,34.89285,344,0.49,0.65,2018-10-19,0918,N,nominal,1.0NRT,294.2,5.5,D
48.83289,34.70222,340.8,0.47,0.64,2018-10-19,0918,N,nominal,1.0NRT,293.6,4,D
49.015,34.77676,338.9,0.46,0.63,2018-10-19,0918,N,nominal,1.0NRT,295.5,5.1,D
49.02032,34.77272,347.3,0.46,0.63,2018-10-19,0918,N,nominal,1.0NRT,294.1,5.1,D
49.01801,34.7719,367,0.46,0.63,2018-10-19,0918,N,high,1.0NRT,295.6,12.2,D
48.92227,34.25452,326.9,0.48,0.65,2018-10-19,0918,N,nominal,1.0NRT,288.3,5.7,D
48.90227,34.06351,325.2,0.49,0.65,2018-10-19,0918,N,nominal,1.0NRT,288.7,1.9,D
48.17755,31.69054,336.6,0.65,0.73,2018-10-19,0918,N,nominal,1.0NRT,288.7,8.8,D
48.17467,31.68259,351.2,0.65,0.73,2018-10-19,0918,N,nominal,1.0NRT,288.9,8.8,D
48.17941,31.68879,330.3,0.65,0.73,2018-10-19,0918,N,nominal,1.0NRT,288.4,9.9,D
48.17652,31.68094,344.2,0.65,0.73,2018-10-19,0918,N,nominal,1.0NRT,288.4,9.2,D
49.06979,33.96504,342.9,0.49,0.65,2018-10-19,0918,N,nominal,1.0NRT,293.6,6.3,D
49.07327,33.96879,330.6,0.49,0.65,2018-10-19,0918,N,nominal,1.0NRT,293.5,6.2,D
49.07112,33.96242,337.5,0.49,0.65,2018-10-19,0918,N,nominal,1.0NRT,293.2,5.3,D
48.42519,31.75667,330.2,0.63,0.72,2018-10-19,0918,N,nominal,1.0NRT,288.4,4.7,D
48.42474,31.76636,326.4,0.63,0.72,2018-10-19,0918,N,nominal,1.0NRT,288.3,3.3,D
48.42188,31.75856,325.3,0.63,0.72,2018-10-19,0918,N,nominal,1.0NRT,288.5,3.3,D
49.29704,34.14174,326.2,0.48,0.64,2018-10-19,0918,N,nominal,1.0NRT,291.9,3.4,D
48.47313,31.64502,325.5,0.63,0.72,2018-10-19,0918,N,nominal,1.0NRT,283.7,1.9,D
49.40271,33.66555,334.8,0.49,0.65,2018-10-19,0918,N,nominal,1.0NRT,290,3.4,D
49.42292,33.70536,343.3,0.49,0.65,2018-10-19,0918,N,nominal,1.0NRT,292.7,9.2,D
49.42083,33.6991,336.2,0.49,0.65,2018-10-19,0918,N,nominal,1.0NRT,291.4,6,D
49.67143,34.43928,325.2,0.45,0.63,2018-10-19,0918,N,nominal,1.0NRT,290.4,1.5,D
50.00892,34.8143,351.5,0.42,0.61,2018-10-19,0918,N,nominal,1.0NRT,295.5,7.3,D
49.84084,33.51361,325.1,0.48,0.65,2018-10-19,0918,N,nominal,1.0NRT,292.7,1.8,D
49.92684,33.67017,328.7,0.47,0.64,2018-10-19,0918,N,nominal,1.0NRT,295.1,2.9,D
50.18089,34.43132,332.3,0.43,0.62,2018-10-19,0918,N,nominal,1.0NRT,293.5,2.5,D
49.93221,33.66595,342.6,0.47,0.64,2018-10-19,0918,N,nominal,1.0NRT,294.1,2.9,D
49.53614,32.40945,329.8,0.55,0.68,2018-10-19,0918,N,nominal,1.0NRT,292.7,3.7,D
50.18186,34.42851,332.2,0.43,0.62,2018-10-19,0918,N,nominal,1.0NRT,293.7,2.4,D
49.93167,33.67204,327.7,0.47,0.64,2018-10-19,0918,N,nominal,1.0NRT,293.3,4.5,D
49.92964,33.66599,343,0.47,0.64,2018-10-19,0918,N,nominal,1.0NRT,295.2,4.5,D
49.98198,33.51757,335.4,0.48,0.64,2018-10-19,0918,N,nominal,1.0NRT,293.4,9.5,D
50.30714,34.35027,340.6,0.43,0.62,2018-10-19,0918,N,nominal,1.0NRT,294,3.2,D
50.15664,33.49057,353,0.47,0.64,2018-10-19,0918,N,nominal,1.0NRT,293.2,5.9,D
50.28813,33.7859,333.6,0.45,0.63,2018-10-19,0918,N,nominal,1.0NRT,293.8,2.8,D
50.31857,33.68116,328.6,0.46,0.63,2018-10-19,0918,N,nominal,1.0NRT,294.2,2.8,D
50.05018,32.80447,343.6,0.5,0.66,2018-10-19,0918,N,nominal,1.0NRT,293.2,4.8,D
49.98254,32.50494,348.6,0.52,0.67,2018-10-19,0918,N,nominal,1.0NRT,293,5.3,D
50.51471,33.9361,335.4,0.44,0.62,2018-10-19,0918,N,nominal,1.0NRT,293.2,4.5,D
50.51998,33.93209,339.2,0.44,0.62,2018-10-19,0918,N,nominal,1.0NRT,292.6,4.5,D
50.51496,33.93389,349.6,0.44,0.62,2018-10-19,0918,N,nominal,1.0NRT,295,4.4,D
50.52023,33.92988,331,0.44,0.62,2018-10-19,0918,N,nominal,1.0NRT,293.1,4.4,D
50.0394,32.46555,330.5,0.52,0.67,2018-10-19,0918,N,nominal,1.0NRT,292.5,3.4,D
50.51049,33.63784,367,0.45,0.63,2018-10-19,0918,N,high,1.0NRT,296.1,12.3,D
50.50857,33.63201,335,0.45,0.63,2018-10-19,0918,N,nominal,1.0NRT,294.5,7.5,D
50.50878,33.63649,367,0.45,0.63,2018-10-19,0918,N,high,1.0NRT,299.2,13.2,D
50.39099,33.00193,345.8,0.48,0.65,2018-10-19,0918,N,nominal,1.0NRT,292.2,6.1,D
50.96518,34.66878,328,0.4,0.6,2018-10-19,0918,N,nominal,1.0NRT,293.2,3,D
50.96419,34.66684,328,0.4,0.6,2018-10-19,0918,N,nominal,1.0NRT,293.5,2.9,D
51.1327,34.0534,349.3,0.42,0.61,2018-10-19,0918,N,nominal,1.0NRT,293.6,3.9,D
51.1169,34.00386,328.9,0.42,0.61,2018-10-19,0918,N,nominal,1.0NRT,293.8,6.9,D
51.24678,34.39399,339.1,0.4,0.6,2018-10-19,0918,N,nominal,1.0NRT,292.9,4.4,D
51.24655,34.39738,355.3,0.4,0.6,2018-10-19,0918,N,nominal,1.0NRT,294.3,6.8,D
51.12003,34.00492,337.5,0.42,0.61,2018-10-19,0918,N,nominal,1.0NRT,292.4,3,D
51.12512,34.0008,328.4,0.42,0.61,2018-10-19,0918,N,nominal,1.0NRT,291.2,3,D
51.35726,34.60836,330.4,0.39,0.59,2018-10-19,0918,N,nominal,1.0NRT,291.4,1.7,D
51.13148,33.45394,367,0.44,0.62,2018-10-19,0918,N,high,1.0NRT,297.7,15.6,D
51.09702,33.26841,367,0.45,0.63,2018-10-19,0918,N,high,1.0NRT,293,13.8,D
51.0606,32.84015,350.9,0.46,0.64,2018-10-19,0918,N,nominal,1.0NRT,289.9,8.8,D
51.06591,32.83577,325.8,0.46,0.64,2018-10-19,0918,N,nominal,1.0NRT,286.8,3.2,D
51.07322,32.83742,328.7,0.46,0.64,2018-10-19,0918,N,nominal,1.0NRT,287,4,D
51.41537,33.51334,330.6,0.43,0.62,2018-10-19,0918,N,nominal,1.0NRT,291,4.6,D
51.42052,33.50919,338.2,0.43,0.62,2018-10-19,0918,N,nominal,1.0NRT,289.7,6.2,D
51.98368,34.31575,367,0.38,0.59,2018-10-19,0918,N,high,1.0NRT,294.6,13.7,D
51.98858,34.31172,367,0.38,0.59,2018-10-19,0918,N,high,1.0NRT,290.8,13.7,D
51.987,34.30665,346,0.38,0.59,2018-10-19,0918,N,nominal,1.0NRT,290,12.5,D
52.95749,33.76738,344.8,0.37,0.58,2018-10-19,0918,N,nominal,1.0NRT,286.8,6.5,D
52.95592,33.76233,333.1,0.37,0.58,2018-10-19,0918,N,nominal,1.0NRT,286.7,3.9,D
52.9548,33.76934,346.2,0.37,0.58,2018-10-19,0918,N,nominal,1.0NRT,286.8,5,D
52.95321,33.76432,341,0.37,0.58,2018-10-19,0918,N,nominal,1.0NRT,287,5,D
52.95163,33.7593,331.9,0.37,0.58,2018-10-19,0918,N,nominal,1.0NRT,287.1,4.8,D
52.6133,30.04564,343.7,0.51,0.66,2018-10-19,0918,N,nominal,1.0NRT,287,6.7,D
52.61082,30.03872,340.6,0.52,0.66,2018-10-19,0918,N,nominal,1.0NRT,287.1,6.7,D
53.62867,32.81283,328.5,0.38,0.59,2018-10-19,0918,N,nominal,1.0NRT,286.2,4.6,D
53.62698,32.80758,331.1,0.38,0.59,2018-10-19,0918,N,nominal,1.0NRT,285.8,3.5,D
53.23481,28.29476,325.6,0.56,0.69,2018-10-19,0918,N,nominal,1.0NRT,281.9,3.3,D
65.76974,24.1885,337.9,0.45,0.47,2018-10-19,0918,N,nominal,1.0NRT,279.9,5.4,D
65.56395,22.21582,330,0.51,0.49,2018-10-19,0918,N,nominal,1.0NRT,281,2.9,D
51.51168,27.46636,334.1,0.4,0.37,2018-10-19,1100,N,nominal,1.0NRT,294.5,3.9,D
51.46494,27.0211,330.9,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,292,2.4,D
51.5378,27.50508,335.4,0.4,0.37,2018-10-19,1100,N,nominal,1.0NRT,296.8,3.8,D
51.53704,27.49936,328.4,0.4,0.37,2018-10-19,1100,N,nominal,1.0NRT,293,2.5,D
51.09282,24.4215,330,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,289.9,4.1,D
51.4914,27.01171,326.6,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,291.9,2.1,D
51.48828,26.98929,354.2,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,303,11.8,D
51.49237,26.99372,327.5,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,291.3,11.8,D
51.49159,26.98811,333.9,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,293.3,11.8,D
51.51202,27.01026,335,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,298.8,4.4,D
51.55333,27.1077,327.3,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,292.7,2.5,D
51.58545,27.15898,339.2,0.39,0.37,2018-10-19,1100,N,nominal,1.0NRT,294.6,6.4,D
51.59253,27.10911,331.2,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,301.1,6.1,D
51.21119,24.47475,327.8,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,288.6,1.1,D
51.89321,29.33875,329.4,0.44,0.38,2018-10-19,1100,N,nominal,1.0NRT,293.3,3.9,D
52.40554,34.59637,346.7,0.45,0.47,2018-10-19,1100,N,nominal,1.0NRT,293.4,12.5,D
52.40507,34.58974,345.1,0.45,0.47,2018-10-19,1100,N,nominal,1.0NRT,293.3,6.6,D
52.41033,34.60218,367,0.45,0.47,2018-10-19,1100,N,high,1.0NRT,294.9,12.5,D
52.40985,34.59556,342,0.45,0.47,2018-10-19,1100,N,nominal,1.0NRT,294,12.5,D
51.5773,26.72576,337.6,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,291.2,4.1,D
51.58139,26.73015,330.3,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,290.8,5,D
51.58154,26.70664,334.9,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,293.2,3.2,D
51.65604,27.21724,330.2,0.4,0.37,2018-10-19,1100,N,nominal,1.0NRT,296,3.2,D
51.66014,27.22175,325.1,0.4,0.37,2018-10-19,1100,N,low,1.0NRT,296.6,3.2,D
51.65936,27.21607,335.9,0.4,0.37,2018-10-19,1100,N,nominal,1.0NRT,300.4,3.2,D
51.4544,25.62667,330.5,0.38,0.36,2018-10-19,1100,N,low,1.0NRT,300.9,4.9,D
52.30844,32.41183,328.9,0.55,0.43,2018-10-19,1100,N,nominal,1.0NRT,288.8,4.5,D
52.30772,32.40366,346.4,0.55,0.43,2018-10-19,1100,N,nominal,1.0NRT,291.9,7.8,D
52.31165,32.40274,340.7,0.55,0.43,2018-10-19,1100,N,nominal,1.0NRT,293.2,35.1,D
52.41018,33.4747,367,0.4,0.44,2018-10-19,1100,N,high,1.0NRT,291.8,13,D
52.41113,33.48671,338.5,0.4,0.44,2018-10-19,1100,N,nominal,1.0NRT,291,3.5,D
52.41525,33.48586,333.5,0.4,0.44,2018-10-19,1100,N,nominal,1.0NRT,289,3.5,D
51.49668,24.6676,333.3,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,288.9,6.2,D
52.00688,27.5042,330.5,0.4,0.37,2018-10-19,1100,N,nominal,1.0NRT,292.7,3.2,D
52.61394,30.03787,333.9,0.46,0.39,2018-10-19,1100,N,nominal,1.0NRT,293.5,3,D
51.74621,23.61236,344.7,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,288.2,4.1,D
48.7774,10.69818,327.6,0.41,0.61,2018-10-19,1100,N,nominal,1.0NRT,288,2.7,D
52.91108,31.16936,332.4,0.51,0.41,2018-10-19,1100,N,nominal,1.0NRT,291,3.9,D
52.84601,29.98913,334.3,0.46,0.39,2018-10-19,1100,N,nominal,1.0NRT,293.1,4.9,D
53.23617,33.72315,328.3,0.42,0.45,2018-10-19,1100,N,nominal,1.0NRT,291.1,2.9,D
52.7051,28.42492,336.8,0.42,0.38,2018-10-19,1100,N,nominal,1.0NRT,289.8,2.7,D
53.23584,33.7216,329,0.42,0.45,2018-10-19,1100,N,nominal,1.0NRT,291.2,2.6,D
52.7479,27.98474,329,0.41,0.37,2018-10-19,1100,N,nominal,1.0NRT,289.4,2.7,D
52.42929,25.38642,333.6,0.38,0.36,2018-10-19,1100,N,nominal,1.0NRT,299.4,61.8,D
52.43255,25.38512,329.6,0.38,0.36,2018-10-19,1100,N,nominal,1.0NRT,296.2,61.8,D
52.43581,25.38382,331.9,0.38,0.36,2018-10-19,1100,N,nominal,1.0NRT,291.1,5.2,D
52.43499,25.37835,332.8,0.38,0.36,2018-10-19,1100,N,nominal,1.0NRT,291.7,5.2,D
53.17408,30.18159,328.7,0.47,0.4,2018-10-19,1100,N,nominal,1.0NRT,290.5,9.2,D
53.71497,34.13572,325.7,0.44,0.46,2018-10-19,1100,N,nominal,1.0NRT,288,5,D
53.62829,32.81161,340.1,0.39,0.44,2018-10-19,1100,N,nominal,1.0NRT,289.4,4.2,D
52.94467,26.45156,338.6,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,291.3,16.9,D
52.71254,24.7893,332.6,0.38,0.36,2018-10-19,1100,N,nominal,1.0NRT,289.4,4.7,D
53.19193,27.87154,329.7,0.42,0.37,2018-10-19,1100,N,nominal,1.0NRT,291.8,5.3,D
53.19115,27.86536,327.1,0.42,0.37,2018-10-19,1100,N,nominal,1.0NRT,288.9,5.3,D
53.19317,27.87021,331,0.42,0.37,2018-10-19,1100,N,nominal,1.0NRT,293.1,10.5,D
53.1625,27.29375,325.7,0.41,0.37,2018-10-19,1100,N,nominal,1.0NRT,288.4,1.8,D
54.08001,34.58789,339.3,0.46,0.47,2018-10-19,1100,N,nominal,1.0NRT,288.4,2.8,D
54.0844,34.58701,328.8,0.46,0.47,2018-10-19,1100,N,nominal,1.0NRT,286,2.8,D
53.47456,27.84748,338,0.42,0.37,2018-10-19,1100,N,nominal,1.0NRT,289.2,4,D
54.23472,34.72112,340.5,0.47,0.48,2018-10-19,1100,N,nominal,1.0NRT,289.5,5.5,D
54.23915,34.72037,343.3,0.47,0.48,2018-10-19,1100,N,nominal,1.0NRT,288.8,11.8,D
54.23867,34.71307,341.3,0.47,0.48,2018-10-19,1100,N,nominal,1.0NRT,290.8,13.2,D
54.2431,34.71234,356.5,0.47,0.48,2018-10-19,1100,N,nominal,1.0NRT,293.1,13.2,D
54.27621,33.10382,327.1,0.41,0.45,2018-10-19,1100,N,nominal,1.0NRT,288.6,2.3,D
53.54867,26.09245,327.5,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,288.6,2.6,D
54.15182,30.64062,329.1,0.5,0.41,2018-10-19,1100,N,nominal,1.0NRT,288.7,3.4,D
53.56456,25.7019,325.5,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,283.9,1.9,D
54.15443,30.63928,328.8,0.5,0.41,2018-10-19,1100,N,nominal,1.0NRT,287.7,5.6,D
53.74032,26.9714,327,0.4,0.37,2018-10-19,1100,N,nominal,1.0NRT,286.7,1.8,D
54.44401,33.0322,337,0.41,0.45,2018-10-19,1100,N,nominal,1.0NRT,288.6,3.2,D
54.60967,32.97172,337.5,0.41,0.45,2018-10-19,1100,N,nominal,1.0NRT,287.5,3.2,D
55.68103,34.63812,336.2,0.48,0.48,2018-10-19,1100,N,nominal,1.0NRT,285.4,5.1,D
52.1517,10.40256,338.2,0.33,0.55,2018-10-19,1100,N,nominal,1.0NRT,290.8,2.9,D
52.16031,10.41231,325.1,0.33,0.55,2018-10-19,1100,N,nominal,1.0NRT,288.5,4,D
52.15898,10.40784,331.8,0.33,0.55,2018-10-19,1100,N,nominal,1.0NRT,289.4,4.8,D
52.15767,10.40336,355.2,0.33,0.55,2018-10-19,1100,N,nominal,1.0NRT,289,4.8,D
52.15635,10.3989,338.6,0.33,0.55,2018-10-19,1100,N,nominal,1.0NRT,289.2,5.2,D
51.3658,6.70962,338.6,0.48,0.65,2018-10-19,1100,N,nominal,1.0NRT,281.7,6.7,D
56.02275,27.25274,330.9,0.43,0.38,2018-10-19,1100,N,nominal,1.0NRT,284.6,3.1,D
56.71583,32.4026,352.7,0.41,0.45,2018-10-19,1100,N,nominal,1.0NRT,285.9,7.1,D
56.71532,32.39584,337.7,0.41,0.45,2018-10-19,1100,N,nominal,1.0NRT,283.6,7.1,D
51.17516,3.8051,338.3,0.63,0.72,2018-10-19,1100,N,nominal,1.0NRT,287.6,14,D
51.17356,3.80774,345.8,0.62,0.72,2018-10-19,1100,N,nominal,1.0NRT,289.7,12.3,D
57.42946,33.51812,337.7,0.46,0.47,2018-10-19,1100,N,nominal,1.0NRT,283.9,5.4,D
57.42897,33.51045,335.7,0.46,0.47,2018-10-19,1100,N,nominal,1.0NRT,283.3,5.4,D
57.60496,33.72998,328.8,0.47,0.48,2018-10-19,1100,N,nominal,1.0NRT,284.3,2.9,D
54.48598,-0.83244,329.3,0.66,0.73,2018-10-19,1100,N,nominal,1.0NRT,282.7,4.7,D
54.48735,-0.83282,331.9,0.66,0.73,2018-10-19,1100,N,nominal,1.0NRT,282.5,3.8,D
59.13076,9.89908,327.6,0.41,0.45,2018-10-19,1100,N,nominal,1.0NRT,280.2,2.4,D
62.54746,16.43395,326.3,0.39,0.36,2018-10-19,1100,N,nominal,1.0NRT,279.8,2,D
64.66428,21.28045,336,0.41,0.37,2018-10-19,1100,N,nominal,1.0NRT,285.3,9.2,D
65.76169,24.18277,328.9,0.48,0.4,2018-10-19,1100,N,nominal,1.0NRT,282.8,5.9,D
65.76635,24.19101,332,0.48,0.4,2018-10-19,1100,N,nominal,1.0NRT,282.6,5.9,D
65.76995,24.18889,338.3,0.48,0.4,2018-10-19,1100,N,nominal,1.0NRT,280.2,5.8,D
44.54866,20.26221,337.6,0.42,0.45,2018-10-19,1054,N,nominal,1.0NRT,291.5,2.2,D
36.86716,30.88728,327.6,0.38,0.36,2018-10-19,1054,N,nominal,1.0NRT,301,1.8,D
37.69473,33.37704,344.6,0.42,0.38,2018-10-19,1054,N,nominal,1.0NRT,313.5,48.5,D
37.69553,33.37439,343.4,0.42,0.38,2018-10-19,1054,N,nominal,1.0NRT,309.3,48.5,D
37.72338,33.39827,339.1,0.42,0.38,2018-10-19,1054,N,nominal,1.0NRT,301.4,5,D
37.72684,33.39756,347.9,0.42,0.38,2018-10-19,1054,N,nominal,1.0NRT,307.8,24.2,D
37.32319,27.67007,333.8,0.43,0.38,2018-10-19,1054,N,nominal,1.0NRT,299.4,3.6,D
38.26556,33.12056,340.2,0.42,0.38,2018-10-19,1054,N,nominal,1.0NRT,302.7,3.7,D
38.31724,33.21878,336.3,0.42,0.38,2018-10-19,1054,N,nominal,1.0NRT,301.6,25,D
38.31661,33.21395,343,0.42,0.38,2018-10-19,1054,N,low,1.0NRT,316,41.2,D
38.35892,33.14753,346.9,0.42,0.38,2018-10-19,1054,N,nominal,1.0NRT,313.3,35,D
38.36238,33.14682,346.9,0.42,0.38,2018-10-19,1054,N,nominal,1.0NRT,304.1,15.5,D
37.66734,27.35257,332.1,0.43,0.38,2018-10-19,1054,N,nominal,1.0NRT,299.7,2.6,D
37.66645,27.34769,327.6,0.43,0.38,2018-10-19,1054,N,nominal,1.0NRT,301.2,2,D
37.82431,28.13509,334.9,0.41,0.37,2018-10-19,1054,N,nominal,1.0NRT,299.7,3.4,D
38.65851,32.87975,335.1,0.42,0.37,2018-10-19,1054,N,nominal,1.0NRT,302.8,5.7,D
38.20451,29.68361,345.9,0.39,0.36,2018-10-19,1054,N,nominal,1.0NRT,302.9,8.4,D
38.20381,29.67922,328.4,0.39,0.36,2018-10-19,1054,N,low,1.0NRT,301.3,2.5,D
39.10146,33.48598,337,0.44,0.38,2018-10-19,1054,N,nominal,1.0NRT,301.1,2.9,D
39.10497,33.48532,332.8,0.44,0.38,2018-10-19,1054,N,nominal,1.0NRT,300.7,2.9,D
38.2648,27.20596,335.2,0.43,0.38,2018-10-19,1054,N,nominal,1.0NRT,295.3,3.9,D
38.87415,27.78788,333.7,0.41,0.37,2018-10-19,1054,N,nominal,1.0NRT,298.5,3,D
38.78944,26.91899,328.8,0.44,0.38,2018-10-19,1054,N,nominal,1.0NRT,294.9,1.1,D
40.06488,34.09706,328.2,0.47,0.4,2018-10-19,1054,N,nominal,1.0NRT,298.9,2.1,D
39.69324,27.79607,347.6,0.4,0.37,2018-10-19,1054,N,nominal,1.0NRT,297.9,5.2,D
40.92379,34.84987,325.4,0.51,0.41,2018-10-19,1054,N,low,1.0NRT,296.7,1,D
39.14711,22.7401,339.9,0.43,0.46,2018-10-19,1054,N,nominal,1.0NRT,293.5,6.3,D
39.16702,22.67023,327,0.43,0.46,2018-10-19,1054,N,nominal,1.0NRT,295.7,3.6,D
40.51724,29.88326,333,0.38,0.36,2018-10-19,1054,N,nominal,1.0NRT,292,2.8,D
39.27962,22.40133,327.7,0.44,0.46,2018-10-19,1054,N,nominal,1.0NRT,297.7,3.6,D
39.33455,22.54633,352.7,0.43,0.46,2018-10-19,1054,N,nominal,1.0NRT,300.6,10.4,D
39.35948,22.39764,332.8,0.44,0.46,2018-10-19,1054,N,nominal,1.0NRT,299.3,2.7,D
